cpu_usage,memory_usage,net_io,disk_io,cloud_provider,region,vm_type,vCPU,RAM_GB,price_per_hour,latency_ms,throughput,cost,utilization,target
36.85,56.67,213.72,196.44,GCP,ap-south-1,m5.xlarge,4,16,0.192,295.45,897.0,115.6165,46.76,no_action
96.57,77.98,1090.82,603.46,GCP,ap-south-1,t3.medium,2,4,0.0464,13.9,1866.21,2.6595,87.28,scale_up
87.18,96.35,1027.26,857.92,AWS,us-west-2,t3.large,2,8,0.0928,244.48,985.99,8.0827,91.76,scale_up
48.18,48.4,106.07,120.94,GCP,us-west-2,t3.micro,2,1,0.0116,221.11,1271.26,3.7652,48.29,no_action
79.57,80.95,932.44,673.9,GCP,us-west-2,t3.large,2,8,0.0928,41.84,1012.35,12.2781,80.26,scale_up
10.07,22.95,43.28,24.21,AWS,us-west-2,t3.micro,2,1,0.0116,325.81,46.53,5.4662,16.51,no_action
99.86,84.46,1256.0,571.39,GCP,eu-west-1,t3.large,2,8,0.0928,26.37,626.11,21.4516,92.16,scale_up
97.24,70.27,701.4,875.41,GCP,eu-west-1,c5.2xlarge,8,16,0.34,308.63,530.73,16.7166,83.76,scale_up
73.62,58.96,184.82,76.27,AWS,us-west-2,t3.medium,2,4,0.0464,345.76,325.32,26.3246,66.29,no_action
92.53,73.4,1272.88,595.12,Azure,us-east-1,m5.xlarge,4,16,0.192,393.22,1172.01,11.5717,82.96,scale_up
37.76,60.09,464.64,188.53,GCP,us-east-1,t3.micro,2,1,0.0116,265.94,1530.29,0.054,48.92,no_action
60.11,35.05,478.31,83.14,AWS,us-east-1,t3.large,2,8,0.0928,388.46,536.98,62.3851,47.58,no_action
15.17,2.31,30.62,32.78,Azure,ap-south-1,t3.large,2,8,0.0928,123.43,568.25,54.8371,8.74,scale_down
44.15,53.24,391.96,152.73,Azure,us-west-2,t3.large,2,8,0.0928,316.46,1401.63,47.5411,48.69,no_action
93.91,78.28,1404.96,790.71,AWS,ap-south-1,t3.large,2,8,0.0928,176.4,1617.4,23.8723,86.09,scale_up
50.52,45.91,229.88,295.36,AWS,ap-south-1,t3.medium,2,4,0.0464,71.7,636.46,16.2434,48.22,no_action
47.1,50.08,342.03,189.97,Azure,eu-west-1,t3.micro,2,1,0.0116,245.77,1014.82,1.4829,48.59,no_action
94.15,97.97,1447.31,521.41,Azure,ap-south-1,t3.large,2,8,0.0928,72.08,1041.62,7.6064,96.06,scale_up
49.74,60.41,268.13,285.89,Azure,us-west-2,t3.micro,2,1,0.0116,451.75,1745.6,0.6059,55.07,no_action
77.53,70.34,1048.63,884.04,Azure,eu-west-1,t3.micro,2,1,0.0116,222.15,1086.11,8.0849,73.93,no_action
55.63,43.73,324.63,68.29,AWS,us-east-1,m5.xlarge,4,16,0.192,383.5,576.53,122.7246,49.68,no_action
37.41,60.15,487.24,244.89,AWS,eu-west-1,m5.xlarge,4,16,0.192,16.11,1203.77,96.1921,48.78,no_action
68.82,36.52,424.97,263.35,GCP,us-west-2,c5.2xlarge,8,16,0.34,457.6,537.92,221.3204,52.67,no_action
99.55,99.49,1424.98,771.4,Azure,us-west-2,t3.medium,2,4,0.0464,166.26,1635.83,13.6844,99.52,scale_up
51.82,44.2,228.28,290.98,Azure,eu-west-1,c5.2xlarge,8,16,0.34,322.58,56.63,105.5008,48.01,no_action
64.36,69.7,363.61,62.61,AWS,us-west-2,t3.medium,2,4,0.0464,56.76,1763.2,17.6445,67.03,no_action
42.76,67.94,436.99,230.59,GCP,us-east-1,t3.micro,2,1,0.0116,43.61,221.2,4.1216,55.35,no_action
87.19,80.92,1139.39,377.42,GCP,eu-west-1,t3.medium,2,4,0.0464,218.01,556.66,29.6632,84.06,scale_up
14.4,12.07,15.15,22.09,GCP,eu-west-1,m5.xlarge,4,16,0.192,386.49,535.39,0.9373,13.24,scale_down
49.92,67.96,198.4,183.02,GCP,ap-south-1,c5.2xlarge,8,16,0.34,243.77,1408.7,16.9658,58.94,no_action
40.64,33.91,330.46,188.42,GCP,us-west-2,t3.large,2,8,0.0928,98.25,121.93,5.4779,37.27,no_action
81.71,89.63,1033.62,866.42,GCP,ap-south-1,c5.2xlarge,8,16,0.34,201.16,1390.79,119.9598,85.67,scale_up
90.49,90.27,1277.33,634.01,Azure,us-west-2,c5.2xlarge,8,16,0.34,324.65,36.9,39.9843,90.38,scale_up
29.55,28.37,19.71,43.77,GCP,us-east-1,c5.2xlarge,8,16,0.34,353.72,913.15,132.4978,28.96,no_action
4.62,25.67,51.47,5.29,GCP,us-east-1,c5.2xlarge,8,16,0.34,348.57,1043.13,73.2032,15.15,no_action
79.09,80.88,750.99,710.06,AWS,us-east-1,t3.medium,2,4,0.0464,343.52,1008.66,25.9999,79.99,scale_up
44.64,33.79,490.35,121.56,Azure,us-west-2,c5.2xlarge,8,16,0.34,214.79,1303.23,6.3775,39.22,no_action
3.86,0.55,68.96,15.07,AWS,eu-west-1,m5.xlarge,4,16,0.192,314.86,309.58,64.942,2.2,scale_down
52.31,43.31,128.47,72.38,Azure,ap-south-1,c5.2xlarge,8,16,0.34,219.72,718.03,126.5143,47.81,no_action
43.71,37.27,134.36,228.53,AWS,ap-south-1,t3.large,2,8,0.0928,102.14,1383.25,26.14,40.49,no_action
34.53,42.39,365.49,216.45,Azure,us-east-1,c5.2xlarge,8,16,0.34,146.68,925.6,47.6301,38.46,no_action
68.74,30.22,114.07,277.96,AWS,eu-west-1,t3.large,2,8,0.0928,388.79,906.91,50.3761,49.48,no_action
16.72,7.68,65.08,5.81,GCP,ap-south-1,t3.micro,2,1,0.0116,270.52,879.92,2.2458,12.2,scale_down
18.23,12.14,22.52,12.85,AWS,us-east-1,t3.large,2,8,0.0928,242.33,740.88,61.0654,15.19,scale_down
25.03,24.99,69.82,14.57,AWS,us-east-1,m5.xlarge,4,16,0.192,171.4,623.85,2.9593,25.01,no_action
30.57,64.86,278.7,135.74,AWS,ap-south-1,t3.micro,2,1,0.0116,73.43,884.54,4.1511,47.72,no_action
73.26,53.97,422.99,77.34,AWS,us-west-2,c5.2xlarge,8,16,0.34,201.66,680.33,139.5557,63.62,no_action
69.02,68.11,261.94,176.59,AWS,eu-west-1,t3.medium,2,4,0.0464,485.9,559.72,26.4818,68.56,no_action
44.71,54.27,472.18,259.23,GCP,us-east-1,t3.medium,2,4,0.0464,497.76,54.91,3.8115,49.49,no_action
80.98,93.61,556.38,521.63,GCP,eu-west-1,t3.medium,2,4,0.0464,255.38,1125.09,24.3542,87.29,scale_up
54.64,55.62,203.78,71.16,Azure,us-west-2,c5.2xlarge,8,16,0.34,64.04,456.92,122.6184,55.13,no_action
48.21,45.75,176.75,65.3,Azure,ap-south-1,c5.2xlarge,8,16,0.34,297.5,1978.54,41.1232,46.98,no_action
18.11,3.16,57.27,25.03,AWS,us-west-2,t3.micro,2,1,0.0116,428.52,1066.08,2.1403,10.64,scale_down
53.79,62.42,394.21,215.95,AWS,eu-west-1,t3.micro,2,1,0.0116,61.13,1444.03,4.1843,58.11,no_action
8.24,21.99,9.41,47.57,Azure,ap-south-1,m5.xlarge,4,16,0.192,313.05,1416.37,41.3357,15.12,no_action
27.5,21.16,67.18,19.72,Azure,ap-south-1,m5.xlarge,4,16,0.192,5.64,249.12,73.9862,24.33,no_action
95.62,88.25,944.35,866.4,AWS,ap-south-1,t3.micro,2,1,0.0116,28.68,1701.84,8.3318,91.93,scale_up
75.29,99.92,781.07,700.81,Azure,us-west-2,t3.micro,2,1,0.0116,92.46,1164.65,7.5516,87.61,scale_up
23.15,26.43,80.57,30.13,AWS,us-east-1,t3.medium,2,4,0.0464,151.43,1777.54,28.0903,24.79,no_action
98.16,98.85,689.49,705.83,AWS,ap-south-1,t3.large,2,8,0.0928,50.67,1461.74,23.2649,98.5,scale_up
35.07,53.08,116.38,181.83,AWS,us-east-1,t3.medium,2,4,0.0464,443.75,1677.37,29.4974,44.07,no_action
75.6,83.5,832.69,562.98,AWS,us-east-1,t3.medium,2,4,0.0464,135.03,337.79,23.0373,79.55,scale_up
65.06,30.8,456.19,192.32,AWS,us-east-1,m5.xlarge,4,16,0.192,406.9,1617.8,26.4008,47.93,no_action
58.9,31.53,348.59,244.47,AWS,eu-west-1,c5.2xlarge,8,16,0.34,252.68,721.45,68.1597,45.22,no_action
10.27,23.09,56.14,44.14,GCP,us-west-2,c5.2xlarge,8,16,0.34,266.27,1040.08,141.6078,16.68,no_action
76.34,98.13,1029.88,668.94,AWS,us-east-1,t3.micro,2,1,0.0116,243.8,196.38,6.4178,87.23,scale_up
62.35,52.78,395.34,85.38,Azure,us-east-1,t3.large,2,8,0.0928,441.82,1168.97,8.5562,57.57,no_action
45.48,41.09,498.67,237.7,Azure,us-east-1,t3.large,2,8,0.0928,324.14,717.03,3.373,43.28,no_action
86.99,70.48,591.98,496.01,Azure,eu-west-1,m5.xlarge,4,16,0.192,221.4,566.14,80.5173,78.73,scale_up
36.4,55.59,121.87,151.85,Azure,eu-west-1,c5.2xlarge,8,16,0.34,92.82,228.18,138.9568,45.99,no_action
61.84,48.51,422.6,94.91,GCP,ap-south-1,t3.medium,2,4,0.0464,480.0,776.47,11.4417,55.17,no_action
91.63,72.36,1103.76,398.36,AWS,us-west-2,c5.2xlarge,8,16,0.34,369.3,609.45,113.6206,82.0,scale_up
75.34,97.64,628.62,567.47,GCP,us-east-1,t3.micro,2,1,0.0116,408.6,1779.74,4.3436,86.49,scale_up
97.04,96.75,696.44,668.31,AWS,us-west-2,t3.medium,2,4,0.0464,48.42,789.16,23.844,96.9,scale_up
65.46,63.62,359.21,134.69,Azure,us-east-1,t3.micro,2,1,0.0116,237.64,1717.25,2.5016,64.54,no_action
83.53,94.1,1397.3,610.93,GCP,eu-west-1,c5.2xlarge,8,16,0.34,230.47,71.34,215.2703,88.81,scale_up
84.99,95.57,1000.3,707.34,Azure,ap-south-1,m5.xlarge,4,16,0.192,199.02,534.57,131.9782,90.28,scale_up
0.02,28.11,16.45,11.68,Azure,eu-west-1,t3.medium,2,4,0.0464,135.42,85.26,4.1516,14.06,no_action
47.16,69.63,199.05,176.61,GCP,us-east-1,t3.micro,2,1,0.0116,422.98,486.05,3.4746,58.39,no_action
46.31,53.47,349.75,213.32,GCP,us-east-1,t3.large,2,8,0.0928,39.83,1265.76,63.6958,49.89,no_action
13.55,25.7,94.41,16.8,Azure,eu-west-1,t3.medium,2,4,0.0464,282.54,199.16,6.7344,19.63,no_action
88.21,89.86,707.47,843.51,Azure,ap-south-1,t3.medium,2,4,0.0464,420.08,947.46,13.763,89.03,scale_up
86.62,94.62,1114.54,799.3,GCP,us-east-1,t3.large,2,8,0.0928,249.54,245.74,1.0029,90.62,scale_up
8.87,14.87,42.11,20.53,AWS,eu-west-1,t3.medium,2,4,0.0464,119.52,281.38,6.6082,11.87,scale_down
89.37,82.07,874.65,409.76,Azure,ap-south-1,t3.medium,2,4,0.0464,217.88,1969.04,9.98,85.72,scale_up
26.76,16.07,54.36,32.69,Azure,eu-west-1,t3.medium,2,4,0.0464,196.59,1297.97,1.5399,21.41,no_action
69.95,34.19,429.06,102.51,Azure,us-west-2,t3.medium,2,4,0.0464,200.07,640.04,13.3962,52.07,no_action
13.25,14.72,84.88,35.3,AWS,eu-west-1,t3.micro,2,1,0.0116,247.77,522.81,7.3922,13.98,scale_down
22.77,14.36,4.47,15.48,AWS,eu-west-1,t3.medium,2,4,0.0464,149.69,1624.06,2.9681,18.56,no_action
32.22,30.09,197.92,220.15,GCP,eu-west-1,t3.large,2,8,0.0928,65.03,236.39,27.5134,31.16,no_action
1.13,9.48,31.41,31.67,Azure,ap-south-1,t3.micro,2,1,0.0116,57.37,1260.8,0.8043,5.3,scale_down
17.9,10.12,26.25,6.09,GCP,ap-south-1,m5.xlarge,4,16,0.192,257.33,1174.67,49.798,14.01,scale_down
78.63,97.13,1468.82,895.14,GCP,us-east-1,t3.medium,2,4,0.0464,395.93,1330.37,11.5805,87.88,scale_up
32.57,65.75,311.92,217.34,Azure,us-west-2,t3.large,2,8,0.0928,416.63,309.12,2.6678,49.16,no_action
86.71,87.95,530.97,464.94,AWS,ap-south-1,m5.xlarge,4,16,0.192,21.24,846.47,123.7588,87.33,scale_up
75.47,71.08,1414.86,511.21,GCP,eu-west-1,t3.large,2,8,0.0928,208.35,46.56,18.1429,73.27,no_action
39.89,47.55,412.8,245.99,AWS,eu-west-1,c5.2xlarge,8,16,0.34,229.36,1586.46,205.3495,43.72,no_action
18.26,16.8,96.11,31.37,GCP,us-west-2,t3.micro,2,1,0.0116,133.48,591.86,5.8941,17.53,scale_down
34.31,66.9,327.39,140.93,GCP,us-west-2,t3.micro,2,1,0.0116,379.49,522.16,5.7957,50.61,no_action
67.94,45.95,308.85,150.39,GCP,us-east-1,t3.large,2,8,0.0928,153.74,1608.49,18.2417,56.94,no_action
67.88,62.05,264.2,107.52,AWS,us-west-2,m5.xlarge,4,16,0.192,206.01,1654.17,31.6162,64.97,no_action
77.73,93.83,598.97,462.83,GCP,eu-west-1,t3.large,2,8,0.0928,428.28,699.47,65.0175,85.78,scale_up
26.64,3.07,74.41,40.29,AWS,ap-south-1,t3.micro,2,1,0.0116,139.34,948.5,5.9415,14.85,no_action
27.35,19.57,77.38,17.92,Azure,us-east-1,t3.micro,2,1,0.0116,95.68,1289.12,2.7453,23.46,no_action
99.14,70.45,981.13,500.02,GCP,eu-west-1,m5.xlarge,4,16,0.192,227.32,1145.62,60.3242,84.79,scale_up
83.28,78.47,1055.16,738.25,AWS,us-west-2,t3.medium,2,4,0.0464,268.77,1862.74,31.788,80.88,scale_up
77.64,90.49,1160.73,870.36,AWS,ap-south-1,t3.large,2,8,0.0928,366.19,113.57,59.0925,84.06,scale_up
15.97,27.16,8.3,9.55,GCP,us-east-1,c5.2xlarge,8,16,0.34,223.17,1173.67,199.8751,21.56,no_action
95.03,88.13,698.54,596.9,GCP,us-east-1,t3.medium,2,4,0.0464,372.44,1543.12,16.7145,91.58,scale_up
44.9,59.61,225.1,256.7,GCP,us-east-1,t3.large,2,8,0.0928,299.5,1589.85,66.1048,52.25,no_action
42.75,30.01,150.77,283.4,Azure,eu-west-1,c5.2xlarge,8,16,0.34,434.34,474.88,190.6208,36.38,no_action
65.58,35.34,224.23,203.93,GCP,us-east-1,t3.medium,2,4,0.0464,347.02,814.26,29.2502,50.46,no_action
46.83,68.04,108.88,125.93,GCP,us-east-1,c5.2xlarge,8,16,0.34,460.93,648.66,62.0057,57.43,no_action
97.39,73.17,1206.55,599.73,GCP,us-east-1,t3.large,2,8,0.0928,435.62,261.13,45.3241,85.28,scale_up
85.52,84.43,876.31,517.91,AWS,eu-west-1,t3.large,2,8,0.0928,30.87,1374.22,29.1984,84.97,scale_up
38.95,39.61,363.74,277.43,AWS,ap-south-1,t3.large,2,8,0.0928,491.28,404.08,9.0417,39.28,no_action
75.05,76.71,840.44,894.59,Azure,eu-west-1,t3.micro,2,1,0.0116,264.15,417.38,2.8041,75.88,no_action
11.85,10.05,20.73,18.89,GCP,eu-west-1,m5.xlarge,4,16,0.192,161.76,1357.83,40.1683,10.95,scale_down
72.16,45.09,365.63,113.77,GCP,eu-west-1,t3.large,2,8,0.0928,67.88,126.49,20.471,58.63,no_action
26.94,21.95,36.7,5.31,Azure,ap-south-1,t3.medium,2,4,0.0464,345.88,1957.52,24.2871,24.45,no_action
77.44,96.93,849.9,630.79,GCP,us-east-1,c5.2xlarge,8,16,0.34,182.97,260.35,144.408,87.19,scale_up
65.86,53.62,138.77,187.01,Azure,ap-south-1,m5.xlarge,4,16,0.192,352.86,1587.48,87.0404,59.74,no_action
59.72,59.22,281.3,221.08,Azure,us-east-1,t3.medium,2,4,0.0464,183.16,1338.93,1.4007,59.47,no_action
21.48,6.13,24.72,49.8,Azure,ap-south-1,t3.large,2,8,0.0928,56.17,369.52,8.7686,13.81,no_action
70.57,31.39,227.95,199.16,GCP,eu-west-1,c5.2xlarge,8,16,0.34,304.38,965.45,199.7376,50.98,no_action
76.74,87.67,1020.66,745.32,GCP,us-west-2,m5.xlarge,4,16,0.192,257.32,850.67,55.1471,82.2,scale_up
75.63,91.69,1310.36,778.11,GCP,us-east-1,t3.micro,2,1,0.0116,68.15,1807.57,5.6187,83.66,scale_up
20.8,2.13,18.94,38.57,Azure,us-east-1,m5.xlarge,4,16,0.192,421.51,1239.21,89.1533,11.46,no_action
86.99,85.41,740.26,374.82,GCP,us-east-1,t3.medium,2,4,0.0464,295.17,1530.87,33.1796,86.2,scale_up
42.18,31.17,342.04,148.94,Azure,eu-west-1,t3.large,2,8,0.0928,152.84,1735.21,49.9179,36.67,no_action
79.62,80.23,1043.54,727.01,Azure,eu-west-1,m5.xlarge,4,16,0.192,109.41,1348.32,97.4136,79.92,scale_up
18.58,24.09,43.18,39.29,Azure,eu-west-1,c5.2xlarge,8,16,0.34,233.92,1882.52,119.2385,21.34,no_action
37.36,35.0,110.67,53.11,AWS,us-east-1,t3.medium,2,4,0.0464,440.51,99.73,24.4411,36.18,no_action
25.02,14.69,76.26,41.67,AWS,us-west-2,t3.medium,2,4,0.0464,177.27,1785.38,15.7421,19.86,no_action
3.98,7.0,45.34,25.86,AWS,us-east-1,t3.large,2,8,0.0928,382.99,900.19,52.7951,5.49,scale_down
47.86,59.74,332.29,147.03,AWS,us-east-1,t3.large,2,8,0.0928,89.53,461.41,38.4921,53.8,no_action
91.57,95.58,757.94,594.91,GCP,us-east-1,t3.large,2,8,0.0928,487.89,673.15,39.7962,93.57,scale_up
29.09,22.39,17.56,3.23,GCP,eu-west-1,t3.large,2,8,0.0928,290.94,722.05,18.4722,25.74,no_action
17.5,16.15,45.45,10.46,AWS,us-west-2,c5.2xlarge,8,16,0.34,6.84,490.6,124.9469,16.83,scale_down
10.51,13.57,13.35,2.4,AWS,ap-south-1,t3.large,2,8,0.0928,388.83,1145.66,50.8495,12.04,scale_down
80.7,70.35,630.34,485.56,AWS,ap-south-1,t3.large,2,8,0.0928,62.85,1971.86,20.6858,75.52,scale_up
1.39,7.99,49.72,21.0,AWS,eu-west-1,t3.micro,2,1,0.0116,99.96,674.29,6.081,4.69,scale_down
80.17,89.62,916.22,407.8,Azure,eu-west-1,m5.xlarge,4,16,0.192,346.11,1134.49,118.73,84.9,scale_up
19.09,21.92,91.8,45.59,GCP,eu-west-1,t3.micro,2,1,0.0116,370.78,403.67,7.0457,20.5,no_action
8.11,24.11,99.56,12.63,Azure,us-east-1,c5.2xlarge,8,16,0.34,221.2,1045.16,72.4389,16.11,no_action
37.7,64.93,381.96,71.3,GCP,ap-south-1,t3.micro,2,1,0.0116,326.8,1310.78,7.9869,51.31,no_action
27.96,21.62,76.58,4.57,AWS,ap-south-1,c5.2xlarge,8,16,0.34,259.37,470.85,44.6406,24.79,no_action
28.23,26.02,28.76,16.65,AWS,ap-south-1,m5.xlarge,4,16,0.192,216.14,287.2,3.2667,27.13,no_action
71.71,56.6,376.34,246.74,Azure,eu-west-1,t3.large,2,8,0.0928,62.59,726.72,64.6947,64.16,no_action
62.07,57.52,227.73,113.05,AWS,eu-west-1,t3.micro,2,1,0.0116,478.18,1847.37,3.8258,59.79,no_action
65.72,56.45,143.12,171.9,AWS,eu-west-1,c5.2xlarge,8,16,0.34,350.33,1064.49,96.089,61.09,no_action
84.75,82.2,1076.97,391.3,AWS,eu-west-1,c5.2xlarge,8,16,0.34,92.44,577.87,234.012,83.47,scale_up
3.83,25.78,59.48,16.77,AWS,ap-south-1,t3.medium,2,4,0.0464,408.85,1607.1,28.2606,14.8,no_action
91.21,82.4,905.62,707.73,Azure,us-east-1,c5.2xlarge,8,16,0.34,38.21,1191.47,189.0709,86.8,scale_up
73.44,57.35,416.82,123.19,AWS,us-east-1,c5.2xlarge,8,16,0.34,44.2,980.77,77.2426,65.4,no_action
79.97,78.42,1499.32,460.81,AWS,us-west-2,t3.micro,2,1,0.0116,167.76,1322.06,2.4634,79.19,no_action
26.55,6.65,46.35,23.52,GCP,us-west-2,m5.xlarge,4,16,0.192,437.42,1527.97,71.0213,16.6,no_action
85.07,97.22,1240.31,625.7,Azure,ap-south-1,t3.large,2,8,0.0928,267.17,702.06,34.8236,91.14,scale_up
63.88,62.93,451.76,171.93,Azure,us-west-2,t3.large,2,8,0.0928,317.16,168.24,32.6563,63.4,no_action
49.06,52.87,461.15,148.62,AWS,eu-west-1,t3.medium,2,4,0.0464,490.66,1520.47,17.1102,50.96,no_action
17.47,29.58,63.64,41.71,AWS,us-east-1,c5.2xlarge,8,16,0.34,400.88,697.47,63.8044,23.53,no_action
97.36,86.28,1478.44,786.01,GCP,eu-west-1,t3.large,2,8,0.0928,280.07,1894.61,33.7797,91.82,scale_up
12.75,8.26,26.5,26.81,Azure,us-west-2,t3.large,2,8,0.0928,227.33,885.84,6.1738,10.51,scale_down
64.56,68.43,299.82,78.02,GCP,ap-south-1,m5.xlarge,4,16,0.192,223.18,963.15,124.0202,66.49,no_action
73.82,30.33,459.53,282.78,GCP,us-east-1,t3.medium,2,4,0.0464,480.71,36.02,5.7746,52.07,no_action
4.08,14.93,21.42,3.0,GCP,eu-west-1,t3.medium,2,4,0.0464,166.12,295.94,23.7309,9.5,scale_down
29.97,29.62,88.17,19.73,Azure,us-east-1,m5.xlarge,4,16,0.192,344.85,839.02,89.7199,29.79,no_action
31.1,61.63,104.76,123.29,Azure,us-west-2,c5.2xlarge,8,16,0.34,7.93,758.64,15.7802,46.36,no_action
24.85,9.69,23.73,13.13,Azure,us-east-1,m5.xlarge,4,16,0.192,254.69,1490.66,69.6604,17.27,no_action
62.27,63.32,397.09,261.64,AWS,us-west-2,t3.large,2,8,0.0928,36.61,72.92,17.3408,62.8,no_action
6.6,11.66,86.57,36.22,AWS,ap-south-1,t3.micro,2,1,0.0116,204.89,437.34,2.9805,9.13,scale_down
95.16,85.31,1477.43,469.01,Azure,us-east-1,m5.xlarge,4,16,0.192,242.93,901.51,16.8654,90.23,scale_up
48.84,47.27,121.57,179.14,AWS,eu-west-1,c5.2xlarge,8,16,0.34,254.85,307.6,25.7246,48.06,no_action
22.44,5.91,77.73,41.6,AWS,eu-west-1,t3.large,2,8,0.0928,183.83,434.59,25.7846,14.17,no_action
3.41,24.18,25.32,12.45,GCP,ap-south-1,t3.micro,2,1,0.0116,297.24,149.53,0.2309,13.79,no_action
81.37,77.9,1056.24,546.85,GCP,us-east-1,c5.2xlarge,8,16,0.34,474.13,261.48,238.3688,79.63,scale_up
10.54,24.36,31.95,8.18,GCP,ap-south-1,t3.micro,2,1,0.0116,220.74,910.03,0.1459,17.45,no_action
91.7,96.87,557.79,384.39,Azure,eu-west-1,t3.medium,2,4,0.0464,359.73,880.19,13.5094,94.29,scale_up
86.92,92.91,758.26,588.47,Azure,us-west-2,t3.medium,2,4,0.0464,496.05,1376.43,28.1154,89.91,scale_up
91.67,88.16,587.08,321.91,AWS,ap-south-1,c5.2xlarge,8,16,0.34,312.04,595.64,21.4725,89.91,scale_up
40.66,55.09,220.6,292.01,Azure,ap-south-1,m5.xlarge,4,16,0.192,352.96,282.08,57.7159,47.87,no_action
17.5,1.85,65.54,0.41,AWS,us-west-2,c5.2xlarge,8,16,0.34,391.08,1336.61,75.8257,9.67,scale_down
1.47,17.2,85.36,12.1,AWS,ap-south-1,c5.2xlarge,8,16,0.34,438.76,47.9,179.3959,9.34,scale_down
19.58,1.84,52.56,24.83,GCP,us-west-2,t3.large,2,8,0.0928,76.36,1841.34,29.5021,10.71,scale_down
57.99,50.23,426.84,265.25,Azure,eu-west-1,c5.2xlarge,8,16,0.34,309.73,35.39,170.2958,54.11,no_action
71.27,35.36,368.6,51.09,AWS,us-east-1,t3.large,2,8,0.0928,462.7,233.88,6.4238,53.31,no_action
95.44,98.0,1438.36,848.49,Azure,eu-west-1,t3.medium,2,4,0.0464,275.48,718.86,0.289,96.72,scale_up
38.31,45.82,169.86,262.2,AWS,eu-west-1,m5.xlarge,4,16,0.192,152.61,1201.14,69.6085,42.07,no_action
10.95,27.38,78.05,37.77,Azure,us-east-1,t3.micro,2,1,0.0116,305.33,1257.3,5.3328,19.17,no_action
21.97,23.31,87.25,10.78,AWS,us-west-2,m5.xlarge,4,16,0.192,46.48,970.96,71.1598,22.64,no_action
53.72,31.53,346.09,257.01,AWS,us-east-1,m5.xlarge,4,16,0.192,82.96,1192.72,82.1387,42.62,no_action
11.81,6.82,17.13,33.38,Azure,us-west-2,t3.micro,2,1,0.0116,306.68,1290.67,0.7456,9.32,scale_down
28.93,3.44,31.44,40.51,AWS,us-west-2,c5.2xlarge,8,16,0.34,136.75,438.09,202.1119,16.18,no_action
84.96,75.1,1261.89,764.08,GCP,ap-south-1,c5.2xlarge,8,16,0.34,438.18,62.94,137.722,80.03,scale_up
5.76,19.15,65.46,47.7,GCP,eu-west-1,t3.medium,2,4,0.0464,388.7,1609.23,17.7815,12.46,scale_down
57.35,45.76,206.13,92.06,Azure,us-east-1,t3.large,2,8,0.0928,348.45,1294.34,45.9565,51.55,no_action
23.21,13.67,61.19,18.68,AWS,eu-west-1,m5.xlarge,4,16,0.192,352.46,1673.09,95.2012,18.44,no_action
80.09,80.21,976.57,477.64,AWS,eu-west-1,c5.2xlarge,8,16,0.34,259.89,339.09,239.3517,80.15,scale_up
15.76,21.75,43.6,31.5,GCP,ap-south-1,c5.2xlarge,8,16,0.34,173.59,609.31,141.6941,18.75,no_action
27.83,13.75,65.94,45.72,AWS,eu-west-1,t3.large,2,8,0.0928,49.61,1543.26,41.2488,20.79,no_action
96.79,84.55,805.58,610.58,Azure,us-west-2,t3.large,2,8,0.0928,194.07,1132.96,7.7348,90.67,scale_up
81.11,86.81,521.74,612.34,Azure,us-west-2,c5.2xlarge,8,16,0.34,198.93,1158.47,172.053,83.96,scale_up
82.91,99.28,756.83,573.68,GCP,us-east-1,m5.xlarge,4,16,0.192,19.86,800.48,79.0616,91.09,scale_up
9.23,3.35,83.98,49.86,GCP,us-west-2,m5.xlarge,4,16,0.192,149.84,721.99,130.1826,6.29,scale_down
23.25,11.78,50.44,23.22,Azure,eu-west-1,t3.large,2,8,0.0928,130.43,1015.01,2.1276,17.51,no_action
87.86,73.21,1160.12,801.65,Azure,us-west-2,t3.micro,2,1,0.0116,360.63,1051.28,0.3879,80.53,scale_up
51.14,43.23,401.98,132.34,AWS,us-east-1,t3.micro,2,1,0.0116,73.42,804.09,8.1845,47.19,no_action
33.2,49.52,380.87,178.3,AWS,ap-south-1,t3.large,2,8,0.0928,436.69,584.98,5.8476,41.36,no_action
37.11,34.99,175.35,137.73,GCP,ap-south-1,m5.xlarge,4,16,0.192,465.61,1601.36,59.9394,36.05,no_action
15.83,16.2,46.1,16.29,AWS,ap-south-1,t3.micro,2,1,0.0116,240.45,1209.59,8.2352,16.02,scale_down
49.27,65.21,484.36,273.25,Azure,us-west-2,m5.xlarge,4,16,0.192,360.99,1174.14,95.3432,57.24,no_action
61.03,57.17,200.91,196.68,AWS,us-east-1,m5.xlarge,4,16,0.192,398.98,955.41,109.7052,59.1,no_action
38.93,68.47,304.59,233.48,GCP,ap-south-1,t3.large,2,8,0.0928,208.47,716.71,27.2601,53.7,no_action
5.56,19.03,81.83,32.04,GCP,us-west-2,c5.2xlarge,8,16,0.34,158.65,1315.66,51.7895,12.3,scale_down
70.9,55.52,407.67,142.14,AWS,ap-south-1,t3.micro,2,1,0.0116,480.21,1642.72,7.1339,63.21,no_action
81.77,95.66,531.88,345.66,AWS,us-east-1,t3.large,2,8,0.0928,140.59,407.75,15.5632,88.72,scale_up
79.79,75.02,681.19,703.17,AWS,ap-south-1,t3.large,2,8,0.0928,232.44,1983.64,15.2314,77.4,no_action
27.12,0.47,93.39,40.49,AWS,us-east-1,t3.micro,2,1,0.0116,419.42,195.64,6.1733,13.79,no_action
